PROVINCIE,BRIN,INSTELLINGSCODE,VESTIGINGSCODE,NAAM,STRAATNAAM,HUISNUMMER,POSTCODE,PLAATSNAAM,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,ONDERWIJSSTRUCTUUR,VAKANTIEREGIO
Zuid-Holland,41100,01OE,01OE03,Yuverta,Lange Voort,70,2341 KD,OEGSTGEEST,OEGSTGEEST,Bijzonder,715173216,https://www.yuverta.nl/vmbooegstgeest,VBO,Midden
Zuid-Holland,41100,01OE,01OE05,Yuverta,Rijksstraatweg,30-B,3286 LS,KLAASWAAL,HOEKSCHE WAARD,Bijzonder,186572000,yuverta.nl/vmboklaaswaal,VBO,Midden
Zuid-Holland,41100,01OE,01OE06,Yuverta,Madesteinweg,25,2553 EC,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,704400625,yuverta.nl/vmbodenhaagmadestein,VBO/MAVO,Midden
Zuid-Holland,41100,01OE,01OE07,Yuverta,Westvlietweg,42,2491 EC,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703864228,yuverta.nl/vmbodenhaagwestvliet,VBO/MAVO,Midden
Zuid-Holland,41100,01OE,01OE12,Yuverta,Chico Mendesring,825,3315 WX,DORDRECHT,DORDRECHT,Bijzonder,786216464,www.yuverta.nl,VBO/MAVO,Midden
Zuid-Holland,41100,01OE,01OE13,Yuverta,Anna-Hoevestraat,2,3232 VC,BRIELLE,VOORNE AAN ZEE,Bijzonder,181413088,yuverta.nl/vmbobrielle,VBO,Midden
Zuid-Holland,41100,01OE,01OE27,Yuverta,Zijde,105,2771 EV,BOSKOOP,ALPHEN AAN DEN RIJN,Bijzonder,172213456,yuverta.nl/vmboboskoop,VBO,Midden
Zuid-Holland,41100,01OE,01OE28,Yuverta,Ronsseweg,555,2803 ZK,GOUDA,GOUDA,Bijzonder,182543743,yuverta.nl/vmbogouda,VBO,Midden
Zuid-Holland,41100,01OE,01OE30,Yuverta,Kalkovenweg,62,2401 LK,ALPHEN AAN DEN RIJN,ALPHEN AAN DEN RIJN,Bijzonder,172431120,yuverta.nl/vmboalphenaandenrijn,VBO,Midden
Zuid-Holland,41100,01OE,01OE32,Yuverta,B,140,2975 BK,OTTOLAND,MOLENLANDEN,Bijzonder,184641409,https://www.yuverta.nl/middelbare-school/scholen/chr.-vmbo-ottoland/,VBO,Midden
Zuid-Holland,41100,01OE,01OE33,Yuverta,Sandtlaan,98,2231 CE,RIJNSBURG,KATWIJK,Bijzonder,714021657,yuverta.nl/vmborijnsburg,VBO,Midden
Zuid-Holland,41142,27RW,27RW00,"de Passie Evangelische School voor Vmbo-tl, Havo, Atheneum, Gymnasium",Ulaanbaatarplein,6,3072 JP,ROTTERDAM,ROTTERDAM,Bijzonder,883372730,www.passie.net,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41163,09VS,09VS00,Het Waterland,Boerhaavelaan,345,2334 EM,LEIDEN,LEIDEN,Bijzonder,715163636,www.hetwaterland.nl,PRO,Midden
Zuid-Holland,41298,00HI,00HI00,SGM Dalton College Voorburg voor Lyceum HAVO MAVO VBO LWOO,Loolaan,125,2271 TM,VOORBURG,LEIDSCHENDAM-VOORBURG,Bijzonder,703007700,www.daltonvoorburg.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41298,00HI,00HI03,Fran���ois Vatel vmbo,Granaathorst,20,2592 TD,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703440000,www.vatel.nl,VBO/MAVO,Midden
Zuid-Holland,41298,00XK,00XK00,Veurs Lyceum voor Atheneum Havo Mavo Vbo Lwoo,Burg Kolfschotenlaan,5,2262 EZ,LEIDSCHENDAM,LEIDSCHENDAM-VOORBURG,Bijzonder,704199100,www.veurslyceum.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41298,00XK,00XK02,Veurs Voorburg vmbo,Delflandlaan,4,2273 CS,VOORBURG,LEIDSCHENDAM-VOORBURG,Bijzonder,704199200,www.veursvoorburg.nl,VBO/MAVO,Midden
Zuid-Holland,41298,02MU,02MU00,Sint Maartenscollege Scholengemeenschap voor Vwo Havo en Mavo Voorburg,Aart van der Leeuwkade,14,2274 KX,VOORBURG,LEIDSCHENDAM-VOORBURG,Bijzonder,703867272,www.st-maartenscollege.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41298,02VO,02VO00,Gymnasium Novum,Aart van der Leeuwkade,1,2274 KX,VOORBURG,LEIDSCHENDAM-VOORBURG,Bijzonder,703004110,www.gymnasiumnovum.nl,VWO,Midden
Zuid-Holland,41298,02VO,02VO02,���s-Gravendreef College VWO,Henri Faasdreef,218,2492 JP,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder, , ,VWO,Midden
Zuid-Holland,41298,20AB,20AB00,SGM Grotius College Delft voor Lyceum Havo Mavo Vbo Lwoo,Juniusstraat,8,2625 XZ,DELFT,DELFT,Openbaar,158000002,www.grotiuscollege.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41298,20AB,20AB04,Scholencombinatie Delfland (Grotius) voor Lyceum Havo Mavo Vbo Lwoo,Van Bleyswijckstraat,72,2613 RT,DELFT,DELFT,Openbaar,152000014, ,VBO/MAVO,Midden
Zuid-Holland,41298,20AB,20AB05,Pro Grotius voor Lyceum Havo Mavo Vbo Lwoo,Vulcanusweg,258,2624 AX,DELFT,DELFT,Openbaar,158000001,progrotius.nl,PRO,Midden
Zuid-Holland,41298,20AB,20AB08,ISK Delft voor Lyceum Havo Mavo Vbo Lwoo,Juniusstraat,6,2625 XZ,DELFT,DELFT,Openbaar,158000080,www.iskgrotius.nl,BRUGJAAR,Midden
Zuid-Holland,41298,31EW,31EW00,"'s Gravendreef College voor vbo, mavo en havo",Klaas Voskuildreef,135,2492 JJ,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703017755,www.sgdc.nl,VBO/MAVO/HAVO,Midden
Zuid-Holland,41298,31EW,31EW01,"'s Gravendreef College voor vbo, mavo en havo",Fluitpolderplein,9,2262 ED,LEIDSCHENDAM,LEIDSCHENDAM-VOORBURG,Bijzonder,704199300,www.sgdc.nl/Leidschendam,VBO/MAVO,Midden
Zuid-Holland,41298,31EW,31EW02,"'s-Gravendreef College voor vbo, mavo, havo",Henri Faasdreef,200,2492 JP,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703017755,www.sgdc.nl/Leidschenveen,VBO/MAVO/HAVO,Midden
Zuid-Holland,41360,02US,02US00,Scholengemeenschap Haags Montessori Lyceum voor Lyceum Havo Mavo Vbo,Nassau Bredastraat,5,2596 AK,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703245418,www.hml.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,02US,02US04,Scholengemeenschap Haags Montessori Lyceum voor Lyceum Havo Mavo Vbo,Neuhuyskade,40,2596 XL,'S-GRAVENHAGE,S GRAVENHAGE,Bijzonder,703245418,www.hml.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,19ZP,19ZP00,Maris College voor Mavo Vmbo Lwoo,Mgr. Nolenslaan,16,2555 XZ,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703231334,www.mariscollege.nl,VBO/MAVO,Midden
Zuid-Holland,41360,19ZP,19ZP03,Maris College voor Mavo Vmbo Lwoo - locatie Kijkduin,Landrestraat,150,2551 CA,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703231334,www.mariscollege.nl,VBO/MAVO,Midden
Zuid-Holland,41360,19ZP,19ZP04,Maris College voor Mavo Vmbo Lwoo - locatie Statenkwartier,Antonie Duyckstraat,126,2582 TR,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703551277,www.mariscollege.nl,VBO/MAVO,Midden
Zuid-Holland,41360,19ZP,19ZP05,Maris College voor Mavo Vmbo Lwoo - locatie Houtrust,Tjalie Robinsonduin,74,2566 HD,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703231334,www.mariscollege.nl,VBO/MAVO,Midden
Zuid-Holland,41360,19ZP,19ZP06,Maris College voor Mavo Vmbo Lwoo,Toscaninistraat,187,2551 LW,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703231334, ,VBO/MAVO,Midden
Zuid-Holland,41360,19ZP,19ZP07,Maris College voor Mavo Vmbo Lwoo,Cantateplein,27,2553 VD,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO,Midden
Zuid-Holland,41360,20CQ,20CQ00,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Karmozijnstraat,2,2284 GA,RIJSWIJK ZH,RIJSWIJK,Openbaar,703364944,www.rijswijkslyceum.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20CQ,20CQ01,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Laan van Kans,3,2496 VB,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,704132050, ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20CQ,20CQ04,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Van Vredenburchweg,425,2284 TA,RIJSWIJK ZH,RIJSWIJK,Openbaar, , ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20CQ,20CQ05,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Windjammersingel,80,2496 ZC,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20KD,20KD00,School voor Speciaal Voortgezet Onderwijs De Einder,Spionkopstraat,9,2572 NK,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,704451616,www.de-einder.nl,PRO,Midden
Zuid-Holland,41360,20KD,20KD01,School voor Speciaal Voortgezet Onderwijs De Einder,Spionkopstraat,13,2572 NK,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,704451616,www.de-einder.nl,PRO,Midden
Zuid-Holland,41360,20LU,20LU00,Gymnasium Haganum,Laan van Meerdervoort,57,2517 AG,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703469243,www.haganum.nl,VWO,Midden
Zuid-Holland,41360,20MA,20MA00,Scholengemeenschap het Segbroekcollege Vwo Havo Mavo,Klaverstraat,7,2565 BT,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703634940,www.segbroek.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MA,20MA01,Scholengemeenschap het Segbroekcollege Vwo Havo Mavo,Goudsbloemlaan,131,2565 CR,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703633439, ,MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MD,20MD00,Maerlant Lyceum met Afdeling Havo,Johannes Bildersstraat,11,2596 ED,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703244529,www.maerlant-lyceum.nl,HAVO/VWO,Midden
Zuid-Holland,41360,20MF,20MF00,Dalton Den Haag gymnasium atheneum havo,Aronskelkweg,1,2555 GA,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703689890,www.daltondenhaag.nl,HAVO/VWO,Midden
Zuid-Holland,41360,20MJ,20MJ00,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers,Zusterstraat,120,2512 TP,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703120750,www.johandewittscholengroep.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MJ,20MJ02,Johan de Witt Scholengr voor Vwo Havo Mavo Vmbo Pro Lwoo loc Maris Belgisch Park,Nieuwe Duinweg,10,2587 AC,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703227078,www.mariscollege.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MJ,20MJ04,Johan de Witt Scholengroep voor VwoHavo Mavo Vmbo Pro Lwoo Nieuwkomers,Capadosestraat,25,2523 AB,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703312301,www.johandewittscholengroep.nl,VBO/MAVO/PRO,Midden
Zuid-Holland,41360,20MJ,20MJ05,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo Nieuwkomers,Hooftskade,127-129,2526 KB,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar,703312301,www.johandewittscholengroep.nl,VBO,Midden
Zuid-Holland,41360,20MJ,20MJ12,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers,Glasblazerslaan,25,2512 XW,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MJ,20MJ13,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers,Antonie Duyckstraat,126,2582 TR,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO,Midden
Zuid-Holland,41360,20MJ,20MJ14,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers,Vermeerstraat,56,2525 VM,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41360,20MJ,20MJ15,Mackaystraat Den Haag,Mackaystraat,6,2571 AR,'S-GRAVENHAGE,S GRAVENHAGE,Openbaar, , ,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41386,19ZU,19ZU00,Gemeentelijk Gymnasium Camphusianum,Vroedschapstraat,11,4204 AJ,GORINCHEM,GORINCHEM,Openbaar,183622388,www.camphusianum.nl,VWO,Midden
Zuid-Holland,41386,24TP,24TP00,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Wijdschildlaan,4,4207 EA,GORINCHEM,GORINCHEM,Openbaar,183656868,www.merewade.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41386,24TP,24TP02,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,W. de Vries Robbeweg,27,4206 AK,GORINCHEM,GORINCHEM,Openbaar,183622728, ,VBO,Midden
Zuid-Holland,41386,24TP,24TP03,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Merwedekanaal,8,4206 BC,GORINCHEM,GORINCHEM,Openbaar,183626460,www.vita-college.nl,PRO,Midden
Zuid-Holland,41386,24TP,24TP05,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,W. de Vries Robbeweg,27,4206 AK,GORINCHEM,GORINCHEM,Openbaar, , ,VBO,Midden
Zuid-Holland,41389,23KU,23KU00,Northgo College Openbare Scholengemeenschap voor Vmbo Havo Vwo,Duinwetering,107,2203 HM,NOORDWIJK ZH,NOORDWIJK,Openbaar,713681840,www.northgo-college.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41396,26MP,26MP00,De Noordhoek,Hoefslag,8,4205 NK,GORINCHEM,GORINCHEM,Bijzonder,183625350,www.denoordhoek.com,PRO,Midden
Zuid-Holland,41397,24PY,24PY00,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Overkampweg,125,3318 AN,DORDRECHT,DORDRECHT,Openbaar,786526565,www.dalton-dordrecht.nl,HAVO/VWO,Midden
Zuid-Holland,41397,24PY,24PY02,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Leerparkpromenade,300,3312 KW,DORDRECHT,DORDRECHT,Openbaar,788905300,www.dalton-dordrecht.nl,VBO,Midden
Zuid-Holland,41397,24PY,24PY05,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Kapteynweg,3,3318 EC,DORDRECHT,DORDRECHT,Openbaar,786530888,www.dalton-dordrecht.nl,VBO/MAVO/HAVO,Midden
Zuid-Holland,41397,24PY,24PY08,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Eulerlaan,51,3328 KS,DORDRECHT,DORDRECHT,Openbaar, , ,BRUGJAAR,Midden
Zuid-Holland,41397,24PY,24PY09,Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo,Schoorweg,6,3356 BX,PAPENDRECHT,PAPENDRECHT,Overige, , ,HAVO/VWO,Midden
Zuid-Holland,41417,06WY,06WY00,Griendencollege voor VMBO,Prof Kamerlingh Onnesln,109,3362 VE,SLIEDRECHT,SLIEDRECHT,Bijzonder,184750200,www.griendencollege.nl,VBO/MAVO,Midden
Zuid-Holland,41417,26HD,26HD00,Algemeen Bijzondere School voor Praktijkonderwijs De Sprong,Elzenhof,124,3363 HE,SLIEDRECHT,SLIEDRECHT,Bijzonder,184430150,www.sprong.spon.nu,PRO,Midden
Zuid-Holland,41417,26HD,26HD01,Algemeen Bijzondere School voor Praktijkonderwijs De Sprong,Laurensvliet,2-R,3331 HW,ZWIJNDRECHT,ZWIJNDRECHT,Bijzonder, , ,PRO,Midden
Zuid-Holland,41444,15XV,15XV00,Regionale Scholengemeenschap Hoeksche Waard VWO Havo Mavo Vbo LWOO,Hoefsmid,1,3263 CC,OUD-BEIJERLAND,HOEKSCHE WAARD,Openbaar,186617522,www.hoekschlyceum.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41444,15XV,15XV01,Regionale Scholengemeenschap Hoeksche Waard VWO Havo Mavo Vbo LWOO,Polderlaan,5,3261 ZA,OUD-BEIJERLAND,HOEKSCHE WAARD,Openbaar,186612130,www.actiefcollege.nl,VBO,Midden
Zuid-Holland,41513,20KZ,20KZ00,Joh De Wittgymnasium,Oranjepark,11,3311 LP,DORDRECHT,DORDRECHT,Openbaar,786482626,www.jdw.nl,VWO,Midden
Zuid-Holland,41525,13WH,13WH00,"De Goudse Scholengemeenschap voor VMBO-TL, HAVO en VWO Leo Vroman",Willem de Zwijgersingel,5,2805 BP,GOUDA,GOUDA,Openbaar,182599994,www.gsgleovroman.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41525,20AI,20AI00,Coornhert Gymnasium,Jan van Renesseplein,1,2805 GT,GOUDA,GOUDA,Openbaar,182599517,www.coornhert-gymnasium.nl,VWO,Midden
Zuid-Holland,41525,26LT,26LT00,Het Segment Regionale School voor Praktijkonderwijs,Van Bergen Ijzendoornprk,43,2801 AB,GOUDA,GOUDA,Openbaar,182513620,www.segmentgouda.nl,PRO,Midden
Zuid-Holland,41537,00BD,00BD00,Coenecoop College voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs,Oude Dreef,2,2741 ST,WADDINXVEEN,WADDINXVEEN,Openbaar,182616055,www.coenecoopcollege.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41537,00BD,00BD02,Coenecoop College voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs,Torenpad,102,2771 EV,BOSKOOP,ALPHEN AAN DEN RIJN,Openbaar,182616055, ,BRUGJAAR,Midden
Zuid-Holland,41537,10AN,10AN00,Scala College voor Atheneum Havo Vmbo-Loot,Kees Mustersstraat,6,2406 LK,ALPHEN AAN DEN RIJN,ALPHEN AAN DEN RIJN,Openbaar,172423737,www.scalacollege.nl,BRUGJAAR,Midden
Zuid-Holland,41537,10AN,10AN03,Scala College voor Atheneum Havo Vmbo-Loot,Henry Dunantweg,3,2402 NM,ALPHEN AAN DEN RIJN,ALPHEN AAN DEN RIJN,Openbaar, , ,VBO/MAVO/HAVO,Midden
Zuid-Holland,41537,10AN,10AN04,Scala College voor Atheneum Havo Vmbo-Loot,Dr. A.D. Sacharovlaan,1,2405 WB,ALPHEN AAN DEN RIJN,ALPHEN AAN DEN RIJN,Openbaar, , ,VWO,Midden
Zuid-Holland,41545,20BH,20BH00,"EYE college voor vwo, havo, mavo vbo en pro",Pelikaanweg,1,2903 ER,CAPELLE AAN DEN IJSSEL,CAPELLE AAN DEN IJSSEL,Openbaar,851050200,www.eyecollege.nl,VBO/MAVO,Midden
Zuid-Holland,41545,20BH,20BH02,EYE College,Pelikaanweg,1,2903 ER,CAPELLE AAN DEN IJSSEL,CAPELLE AAN DEN IJSSEL,Overige,851050200,www.eyecollege.nl,PRO,Midden
Zuid-Holland,41545,20BH,20BH03,"EYE College(VWO,HAVO,MAVO,VMBO,PRO)",Pelikaanweg,1,2903 ER,CAPELLE AAN DEN IJSSEL,CAPELLE AAN DEN IJSSEL,Openbaar,851050200,www.eyecollege.nl,BRUGJAAR,Midden
Zuid-Holland,41568,16EI,16EI00,Lyceum Schravenlant voor Atheneum en Havo,Hugo de Grootstraat,4,3119 HA,SCHIEDAM,SCHIEDAM,Openbaar,104093300,www.lyceumschravenlant.nl,HAVO/VWO,Midden
Zuid-Holland,41568,18VX,18VX00,ProNovaCollege voor Praktijkonderwijs,Burg Honnerlage Greteln,494,3118 BB,SCHIEDAM,SCHIEDAM,Openbaar,104715052,www.pronovacollege.nl,PRO,Midden
Zuid-Holland,41568,19KM,19KM00,Mavo Schravenlant XL voor mavo en vmbo,Van Hogendorpstraat,105,3118 LG,SCHIEDAM,SCHIEDAM,Openbaar,104710077,www.mavoschravenlant.nl,VBO/MAVO,Midden
Zuid-Holland,41568,19KM,19KM01,Mavo Schravenlant XL voor mavo en vmbo,Van der Leeuwlaan,3,3118 LP,SCHIEDAM,SCHIEDAM,Openbaar,104710077,www.mavoschravenlant.nl,VBO/MAVO,Midden
Zuid-Holland,41568,20CJ,20CJ00,Het College Vos,Koninginnelaan,771,3136 EZ,VLAARDINGEN,VLAARDINGEN,Openbaar,108503500,www.hetlyceumvos.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41568,20CJ,20CJ04,Vlaardingse Openbare Scholengemeenschap voor LYC HAVO MAVO VBO LWOO,Claudius Civilislaan,41,3132 JA,VLAARDINGEN,VLAARDINGEN,Openbaar,108503500,www.hetcollegevos.nl,VBO,Midden
Zuid-Holland,41568,20CJ,20CJ10,Het College Vos,Bachplein,578,3122 JM,SCHIEDAM,SCHIEDAM,Openbaar,108503590,www.hetcollegevos.nl,VBO,Midden
Zuid-Holland,41568,20CJ,20CJ11,Het College Vos,Korhoenlaan,4,3136 ST,VLAARDINGEN,VLAARDINGEN,Openbaar,108503570,www.hetcollegevos.nl,VBO/MAVO,Midden
Zuid-Holland,41568,20DC,20DC00,Stedelijk Gymnasium Schiedam,Valeriusstraat,29-31,3122 AM,SCHIEDAM,SCHIEDAM,Openbaar,102470468,www.stgs.nl,VWO,Midden
Zuid-Holland,41594,11ZH,11ZH00,Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo,Hossenbosdijk,14-16,3232 PX,BRIELLE,VOORNE AAN ZEE,Openbaar,181412210,www.maerlant.eu,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41594,12RB,12RB00,SG Helinium voor Atheneum Havo Mavo Vbo Lwoo,Fazantenlaan,1,3222 AM,HELLEVOETSLUIS,VOORNE AAN ZEE,Openbaar,181316488,www.helinium.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41594,12RB,12RB05,SG Helinium voor Atheneum Havo Mavo Vbo Lwoo,Fazantenlaan,1-C,3222 AM,HELLEVOETSLUIS,VOORNE AAN ZEE,Overige, , ,BRUGJAAR,Midden
Zuid-Holland,41594,18VA,18VA00,Praktijk College Spijkenisse,E. van Dintelstraat,11,3201 KX,SPIJKENISSE,NISSEWAARD,Openbaar,181613187,www.praktijk-college.nl,PRO,Midden
Zuid-Holland,41594,18VA,18VA01,Praktijk College Spijkenisse,Koninginneweg,126,3262 JD,OUD-BEIJERLAND,HOEKSCHE WAARD,Openbaar, , ,PRO,Midden
Zuid-Holland,41594,18VA,18VA02,Praktijk College Brielle,Hossenbosdijk,14-16,3232 PX,BRIELLE,VOORNE AAN ZEE,Openbaar,181613633,www.praktijk-college.nl,PRO,Midden
Zuid-Holland,41594,19DH,19DH00,Openbare Scholengemeenschap De Ring van Putten voor Ath Havo Mavo,Groenewoudlaan,25,3201 LP,SPIJKENISSE,NISSEWAARD,Openbaar,181457144,www.deringvanputten.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41594,23AP,23AP00,MY college voor VMBO,Zinkseweg,2,3201 KZ,SPIJKENISSE,NISSEWAARD,Openbaar,181622033,www.my-college.nl,VBO/MAVO,Midden
Zuid-Holland,41594,23AP,23AP01,MY college voor VMBO,Curieweg,25,3208 KJ,SPIJKENISSE,NISSEWAARD,Overige, , ,BRUGJAAR,Midden
Zuid-Holland,41775,02LB,02LB00,"SNZ voor gymnasium, atheneum, havo, mavo vmbo, pro en lwoo",Slaghekstraat,221,3074 LJ,ROTTERDAM,ROTTERDAM,Openbaar,104850666,www.rvcdehef.nl,VBO/MAVO,Midden
Zuid-Holland,41775,02LB,02LB01,Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO,Olympiaweg,395,3078 HT,ROTTERDAM,ROTTERDAM,Openbaar,104835311,www.olympiacollege.nl,VBO/MAVO/PRO,Midden
Zuid-Holland,41775,02LB,02LB08,Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO,Nachtegaalplein,55,3082 NK,ROTTERDAM,ROTTERDAM,Openbaar,102831166,www.osghugodegroot.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41775,15EO,15EO00,Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVO,Ramlehweg,6,3061 JX,ROTTERDAM,ROTTERDAM,Openbaar,104522500,www.libanonlyceum.nl,MAVO/HAVO/VWO,Midden
Zuid-Holland,41775,15EO,15EO01,Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVOHavo Mavo,Mecklenburglaan,49,3061 BD,ROTTERDAM,ROTTERDAM,Openbaar,104522500,www.libanonlyceum.nl,BRUGJAAR,Midden
Zuid-Holland,41775,15HX,15HX00,Thorbecke Talentschool Rotterdam mavo havo vwo,Prinsenlaan,82,3066 KA,ROTTERDAM,ROTTERDAM,Openbaar,102890450,www.tvo-rotterdam.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41775,15HX,15HX02,Thorbecke Talentschool Rotterdam vmbo,Tattistraat,13,3066 CE,ROTTERDAM,ROTTERDAM,Openbaar,102890400, ,VBO,Midden
Zuid-Holland,41775,15HX,15HX03,Thorbecke Talentschool Nieuwerkerk voor Atheneum Havo Mavo Vbo Lwoo,Kamerlingh Onnesstraat,4,2912 BE,NIEUWERKERK AD IJSSEL,ZUIDPLAS,Openbaar,180312988, ,VBO/MAVO,Midden
Zuid-Holland,41775,15HX,15HX07,Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo,Merkelbachstraat,6-8,3067 AL,ROTTERDAM,ROTTERDAM,Openbaar, , ,MAVO,Midden
Zuid-Holland,41775,15KR,15KR00,Wolfert van Borselen scholengroep,Bentincklaan,280,3039 KK,ROTTERDAM,ROTTERDAM,Openbaar,108907700,www.wolfert.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41775,15KR,15KR05,Wolfert van Borselen Scholengroep,Argonautenweg,55,3054 RP,ROTTERDAM,ROTTERDAM,Openbaar,108907700,www.wolfert.nl,VBO/MAVO/HAVO/VWO,Midden
Zuid-Holland,41775,15KR,15KR06,Wolfert van Borselen Scholengroep,De Zijde,5,2662 EB,BERGSCHENHOEK,LANSINGERLAND,Openbaar,108907700,www.wolfert.nl,HAVO/VWO,Midden
Zuid-Holland,41775,15KR,15KR09,Wolfert van Borselen Scholengroep,Walenburgerweg,128,3033 AK,ROTTERDAM,ROTTERDAM,Openbaar,108907700,www.wolfert.nl,BRUGJAAR,Midden
